,asset,sim_name,scen_id,std_unit,w_sharp,sharp_ratio_3m,sharp_ratio_6m,sharp_ratio_1y,sharp_ratio_2y,sharp_ratio_3y,tot_pnl_3m,tot_pnl_6m,tot_pnl_1y,tot_pnl_2y,tot_pnl_3y,tot_cost_3m,tot_cost_6m,tot_cost_1y,tot_cost_2y,tot_cost_3y,par_name0,par_value0,par_name1,par_value1,par_name2,par_value2,par_name3,par_value3,par_name4,par_value4,freq,channels,ma_chan,price_mode,lookbacks,ratios,trend_factor,lot_size,min_rng,vol_ratio,volumes
1070,cu,DTvec_pct45_180214,68,2015.535,1.1536572,2.25985,2.07578,0.922536,0.923717,0.704267,3720.0,7010.0,5880.0,12820.0,13620.0,370.0,710.0,1490.0,3210.0,4740.0,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.35,0.5,5,0.0035,"[0.0, 1.0]",[1]
1071,cu,DTvec_dchan_180214,149,1918.625,1.1452988,2.51908,1.51713,0.924632,1.18005,0.814302,3630.0,4800.0,5610.0,15800.0,15710.0,300.0,580.0,1170.0,2370.0,3540.0,param,"[0.4, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.4,0.5,5,0.0035,"[0.0, 1.0]",[1]
1072,cu,DTvec_pct45_180214,85,2023.07,1.1439596,1.96304,2.51046,0.694015,0.910654,0.641755,3310.0,8490.0,4440.0,12600.0,12620.0,340.0,650.0,1470.0,3030.0,4600.0,param,"[0.2, 4, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1073,cu,DTvec_pct45_180214,87,1925.8,1.125022,2.47645,2.23352,0.646965,1.04883,0.776573,3820.0,7040.0,3940.0,14100.0,15020.0,320.0,620.0,1410.0,2870.0,4340.0,param,"[0.2, 4, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1074,cu,DTvec_pct45_180214,66,1883.475,1.107038,2.91977,2.10988,0.532225,1.18043,0.832713,4210.0,6470.0,3170.0,15440.0,15360.0,410.0,760.0,1690.0,3390.0,5140.0,param,"[0.3, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1075,cu,DTvec_dchan_180214,133,1942.61,1.1069704,3.44976,2.13999,0.691831,1.0056,0.915836,5030.0,6690.0,4250.0,13470.0,17350.0,330.0,660.0,1470.0,2990.0,4440.0,param,"[0.3, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1076,cu,DTvec_dchan_180214,172,1949.83,1.1020588,3.07391,2.29898,0.640615,0.965042,0.712323,4680.0,7220.0,3950.0,12890.0,13370.0,360.0,720.0,1550.0,3150.0,4840.0,param,"[0.2, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1077,cu,DTvec_dchan_180214,141,1903.74,1.0710364,2.30019,1.45944,0.928541,1.01933,0.766884,3310.0,4550.0,5590.0,13460.0,14680.0,340.0,640.0,1250.0,2650.0,3940.0,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.35,0.5,5,0.0035,"[0.0, 1.0]",[1]
1078,cu,DTvec_dchan_180214,188,2011.28,1.04911,2.77338,2.36498,0.580164,0.860121,0.593501,4430.0,7770.0,3690.0,11900.0,11720.0,270.0,500.0,1110.0,2270.0,3400.0,param,"[0.3, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1079,cu,DTvec_pct45_180214,92,2097.955,1.04845,1.42348,2.1517,0.729535,0.81574,0.477071,2550.0,7520.0,4840.0,11600.0,9750.0,310.0,550.0,1210.0,2510.0,3760.0,param,"[0.3, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1080,cu,DTvec_pct45_180214,72,2001.945,1.0447604,1.42778,1.50132,0.804011,1.05723,0.620304,2430.0,5110.0,5090.0,14420.0,12050.0,370.0,690.0,1370.0,2850.0,4300.0,param,"[0.4, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.4,0.5,5,0.0035,"[0.0, 1.0]",[1]
1081,cu,DTvec_pct45_180214,70,1915.86,1.0365732,3.05091,1.81859,0.72955,0.952588,0.700823,4390.0,5670.0,4420.0,12810.0,13320.0,350.0,680.0,1430.0,3050.0,4500.0,param,"[0.35, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.35,0.5,5,0.0035,"[0.0, 1.0]",[1]
1082,cu,DTvec_dchan_180214,140,1942.86,1.0158396,3.20478,2.06809,0.690115,0.815439,0.641017,4580.0,6490.0,4240.0,10970.0,12020.0,340.0,660.0,1390.0,2990.0,4420.0,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.35,0.5,5,0.0035,"[0.0, 1.0]",[1]
1083,al,DT3sp_180214,175,816.02,1.49991,2.77616,1.25199,1.76516,1.35862,0.30828,1525.0,1750.0,4555.0,6475.0,1975.0,25.0,35.0,55.0,125.0,200.0,param,"[1.0, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1084,al,DT3sp_180214,171,813.69,1.483652,2.97333,1.88968,1.51372,1.25057,0.334724,1605.0,2610.0,3895.0,6115.0,2185.0,25.0,35.0,55.0,85.0,160.0,param,"[0.9, 8, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,8,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1085,al,DT3sp_180214,176,813.64,1.440374,2.88484,1.89609,1.52547,1.12742,0.943435,1575.0,2620.0,3925.0,5455.0,6085.0,25.0,35.0,55.0,125.0,200.0,param,"[1.0, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1086,al,DT3sp_180214,173,813.485,1.227862,2.97333,1.40429,1.25365,1.11386,0.204238,1605.0,1940.0,3225.0,5445.0,1335.0,25.0,35.0,55.0,85.0,160.0,param,"[0.9, 8, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,8,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1087,al,DT3sp_180214,178,815.44,1.227622,2.88484,1.35433,1.23513,1.15676,0.935169,1575.0,1880.0,3185.0,5575.0,6025.0,25.0,35.0,55.0,105.0,180.0,param,"[1.0, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1088,al,DT3sp_180214,169,840.31,1.1800294,1.27644,0.613467,1.40556,1.23778,0.350573,755.0,900.0,3735.0,5945.0,2255.0,55.0,85.0,105.0,175.0,270.0,param,"[0.9, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1089,al,DT3sp_180214,179,819.54,1.13409,2.77616,1.25199,1.15564,1.05359,0.0768245,1525.0,1750.0,2995.0,5175.0,505.0,25.0,35.0,55.0,85.0,160.0,param,"[1.0, 8, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,8,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1090,al,DT3sp_180214,177,819.54,1.13409,2.77616,1.25199,1.15564,1.05359,0.102881,1525.0,1750.0,2995.0,5175.0,675.0,25.0,35.0,55.0,85.0,160.0,param,"[1.0, 8, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,8,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1091,al,DT3sp_180214,133,787.58,1.0356826,0.0396608,0.853909,1.57595,0.586302,0.240141,25.0,1100.0,3925.0,2885.0,1585.0,425.0,695.0,1395.0,2805.0,3820.0,param,"[0.3, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1092,al,DT3sp_180214,51,829.695,0.9762222,3.26158,0.599707,1.1415,0.999202,1.0554,1805.0,870.0,2995.0,4875.0,6765.0,45.0,115.0,195.0,435.0,680.0,param,"[1.3, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,1.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1093,al,DT3sp_180214,172,818.91,0.9526148,3.06174,1.27935,0.874638,0.867224,0.719099,1635.0,1770.0,2265.0,4205.0,4655.0,25.0,35.0,75.0,145.0,220.0,param,"[0.9, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1094,al,DT3sp_180214,82,817.725,0.932961,2.23903,0.492983,0.872041,1.21387,1.12619,1225.0,670.0,2255.0,5965.0,7345.0,85.0,175.0,275.0,515.0,760.0,param,"[0.8, 4, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,4,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1095,al,DTsplit_180214,70,789.385,0.9207174,-1.71297,0.237707,1.01151,1.17143,0.977636,-1025.0,330.0,2525.0,5475.0,6125.0,385.0,605.0,1015.0,1855.0,2640.0,param,"[0.9, 1, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,1,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1096,al,DT3sp_180214,104,807.425,0.8890236,5.06305,1.30003,1.17298,0.399564,0.0373178,2455.0,1730.0,2995.0,1985.0,245.0,25.0,75.0,115.0,295.0,420.0,param,"[1.2, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,1.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1097,al,DT3sp_180214,170,818.91,0.882162,3.06174,1.27935,0.874638,0.691092,0.616341,1635.0,1770.0,2265.0,3365.0,3995.0,25.0,35.0,75.0,165.0,240.0,param,"[0.9, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1098,al,DT3sp_180214,75,840.82,0.8818266,3.25704,0.552485,0.930827,0.997497,1.00316,1865.0,810.0,2475.0,5095.0,6695.0,65.0,175.0,335.0,615.0,880.0,param,"[0.7, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
1099,al,DT3sp_180214,80,823.68,0.872919,3.14533,0.580955,0.78511,1.10671,0.912861,1825.0,800.0,2045.0,5375.0,5865.0,65.0,135.0,255.0,495.0,760.0,param,"[0.8, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1100,al,DT3sp_180214,111,815.065,0.8589272,3.148,0.94986,1.53832,0.134068,-0.181998,1705.0,1320.0,3965.0,665.0,-1195.0,5.0,35.0,55.0,145.0,220.0,param,"[1.3, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,1.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1101,al,DT3sp_180214,57,835.245,0.8576294,3.01231,0.419063,1.12634,0.808202,0.938803,1715.0,620.0,2975.0,4045.0,6145.0,45.0,115.0,195.0,415.0,640.0,param,"[1.4, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,1.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
1102,al,DT4sp_180214,77,838.62,0.8549148,1.98692,0.184642,0.684396,1.36057,0.979795,1195.0,270.0,1815.0,6715.0,6415.0,85.0,175.0,255.0,475.0,820.0,param,"[0.8, 4, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,4,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1103,SM,DTvec_180214,127,623.12,2.102344,2.88151,2.33344,2.24005,1.84909,,1452.0,2284.0,4414.0,5174.0,,260.0,508.0,1028.0,1392.0,,param,"[0.2, 4, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1104,SM,DTvec_180214,85,659.52,1.964564,2.30626,1.6086,2.24107,1.86604,,1316.0,1740.0,4674.0,5402.0,,372.0,732.0,1476.0,2016.0,,param,"[0.2, 2, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1105,SM,DTvec_180214,0,642.87,1.939976,5.92276,3.10036,2.20468,1.09508,,2440.0,2884.0,4482.0,3142.0,,260.0,588.0,1268.0,1784.0,,param,"[0.5, 0, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1106,SM,DTvec_180214,42,638.35,1.896128,5.61752,3.22688,2.05187,1.07501,,2508.0,3088.0,4142.0,3082.0,,308.0,636.0,1428.0,1960.0,,param,"[0.5, 1, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,1,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1107,SM,DTasym_180214,87,601.49,1.88523,3.60188,2.62133,1.80117,1.60124,,1628.0,2344.0,3426.0,4366.0,,196.0,380.0,756.0,1072.0,,param,"[0.2, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1108,SM,DTvec_180214,91,615.365,1.84804,1.71387,1.69298,2.14906,1.62455,,852.0,1612.0,4182.0,4514.0,,356.0,636.0,1268.0,1744.0,,param,"[0.25, 2, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
1109,SM,DTvec_180214,97,615.34,1.77608,3.00701,2.2756,1.90247,1.39993,,1352.0,2112.0,3702.0,3874.0,,292.0,540.0,1092.0,1520.0,,param,"[0.3, 2, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1110,SM,DTasym_180214,57,604.71,1.72694,2.16579,1.87998,1.88153,1.49583,,980.0,1732.0,3598.0,4074.0,,324.0,588.0,1188.0,1632.0,,param,"[0.2, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1111,SM,DTvec_180214,6,567.285,1.70006,3.02514,1.59308,1.99452,1.45909,,1136.0,1352.0,3578.0,3870.0,,228.0,476.0,1028.0,1384.0,,param,"[0.6, 0, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
1112,SM,DTvec_180214,1,571.275,1.690546,3.05298,1.91769,2.02486,1.24266,,1132.0,1564.0,3658.0,3374.0,,244.0,476.0,980.0,1344.0,,param,"[0.5, 0, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,0,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1113,SM,DTvec_180214,43,611.695,1.640186,3.52322,2.08301,1.86418,1.19478,,1428.0,1876.0,3606.0,3350.0,,244.0,508.0,1108.0,1488.0,,param,"[0.5, 1, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,1,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1114,SM,DTvec_180214,133,599.79,1.636684,1.69485,1.73228,1.84635,1.37922,,808.0,1604.0,3502.0,3714.0,,212.0,396.0,804.0,1152.0,,param,"[0.25, 4, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
1115,SM,DTasym_180214,85,586.37,1.54515,1.7412,1.48977,1.66426,1.45373,,808.0,1344.0,3086.0,3878.0,,212.0,380.0,740.0,1056.0,,param,"[0.2, 4, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1116,SM,DTasym_180214,59,627.665,1.508256,2.29465,1.89532,1.60313,1.21985,,1048.0,1808.0,3182.0,3442.0,,324.0,604.0,1236.0,1728.0,,param,"[0.2, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1117,SM,DTvec_180214,48,611.44,1.493474,3.5482,1.76779,1.57119,1.2786,,1392.0,1624.0,3038.0,3518.0,,260.0,556.0,1204.0,1576.0,,param,"[0.6, 1, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,1,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
1118,SM,DTvec_180214,138,597.685,1.479188,2.29051,1.63826,1.67507,1.20377,,1072.0,1524.0,3166.0,3254.0,,212.0,428.0,868.0,1272.0,,param,"[0.3, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1119,SM,DTasym_180214,63,591.555,1.43455,2.31885,1.62971,1.31396,1.45756,,992.0,1380.0,2458.0,3866.0,,276.0,508.0,1044.0,1392.0,,param,"[0.25, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
1120,SM,DTvec_180214,90,684.95,1.432274,2.61273,1.44721,1.81624,1.04084,,1392.0,1504.0,3934.0,3090.0,,388.0,812.0,1668.0,2312.0,,param,"[0.25, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
1121,SM,DTvec_180214,96,620.76,1.428758,1.95104,1.27967,1.74729,1.18477,,964.0,1244.0,3430.0,3278.0,,356.0,684.0,1460.0,1976.0,,param,"[0.3, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1122,SM,DTvec_180214,126,672.35,1.41622,2.06267,1.4519,1.67342,1.14118,,1104.0,1484.0,3558.0,3374.0,,324.0,668.0,1316.0,1848.0,,param,"[0.2, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1123,SM,DT4sp_180214,0,653.86,2.584508,4.58762,4.62738,2.27789,1.86969,,2296.0,4164.0,4710.0,5322.0,,540.0,1044.0,2284.0,3088.0,,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1124,SM,DT3sp_180214,120,661.605,1.793422,2.71312,3.13525,1.59163,1.3243,,1380.0,3020.0,3330.0,3854.0,,564.0,1076.0,2188.0,2880.0,,param,"[0.15, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.15,0.5,5,0.0035,"[1.0, 0.0]",[1]
1125,SM,DT4sp_180214,90,712.71,1.779676,2.99553,3.07478,1.70645,1.20535,,1616.0,3080.0,3846.0,3718.0,,540.0,1060.0,2108.0,2848.0,,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1126,SM,DT4sp_180214,91,639.825,1.721632,1.35158,2.0768,1.86328,1.4024,,704.0,1912.0,3770.0,4010.0,,428.0,804.0,1548.0,2120.0,,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1127,SM,DT4sp_180214,19,630.11,1.70952,1.91383,2.0555,1.90003,1.34602,,816.0,1956.0,3786.0,3718.0,,244.0,508.0,916.0,1296.0,,param,"[0.8, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1128,SM,DT4sp_180214,97,595.05,1.702396,2.75926,2.13604,1.68037,1.5076,,1176.0,1804.0,3162.0,4026.0,,212.0,444.0,868.0,1232.0,,param,"[0.3, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1129,SM,DT3sp_180214,121,664.575,1.673606,2.25352,2.50709,1.70253,1.22794,,1096.0,2316.0,3578.0,3578.0,,404.0,804.0,1580.0,2152.0,,param,"[0.15, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.15,0.5,5,0.0035,"[1.0, 0.0]",[1]
1130,SM,DT4sp_180214,18,644.85,1.66517,3.21182,2.50389,1.76245,1.14853,,1236.0,2352.0,3594.0,3194.0,,308.0,636.0,1284.0,1800.0,,param,"[0.8, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1131,SM,DT4sp_180214,96,576.995,1.621986,0.769738,1.16631,1.79214,1.67967,,340.0,1000.0,3270.0,4438.0,,308.0,588.0,1172.0,1640.0,,param,"[0.3, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1132,SM,DT4sp_180214,6,671.27,1.597646,2.70067,2.94561,1.4142,1.10711,,1312.0,2808.0,3002.0,3234.0,,436.0,844.0,1892.0,2600.0,,param,"[0.6, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
1133,SM,DT3sp_180214,158,628.34,1.541288,2.44698,1.69804,1.4766,1.5276,,1328.0,1704.0,2934.0,4118.0,,4.0,36.0,76.0,216.0,,param,"[0.7, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
1134,SM,DT4sp_180214,1,663.835,1.538844,1.07619,2.48638,1.55389,1.05003,,504.0,2348.0,3262.0,3062.0,,428.0,788.0,1692.0,2344.0,,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1135,SM,DT3sp_180214,1,605.315,1.535324,0.538423,2.1603,1.61217,1.14599,,212.0,1812.0,3086.0,3174.0,,292.0,540.0,1108.0,1520.0,,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1136,SM,DT4sp_180214,13,641.47,1.5233072,2.57567,2.89055,1.47398,0.889013,,988.0,2536.0,2990.0,2450.0,,276.0,556.0,1108.0,1568.0,,param,"[0.7, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
1137,SM,DT4sp_180214,7,651.875,1.3704404,1.4256,2.09615,1.45045,0.927576,,628.0,1944.0,2990.0,2670.0,,340.0,668.0,1332.0,1840.0,,param,"[0.6, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
1138,SM,DT3sp_180214,0,632.885,1.3325284,1.99675,2.35678,1.39004,0.762891,,844.0,2116.0,2782.0,2182.0,,356.0,700.0,1540.0,2136.0,,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1139,SM,DT3sp_180214,160,635.165,1.268104,2.44698,1.69804,1.29943,1.02181,,1328.0,1704.0,2610.0,2766.0,,4.0,36.0,76.0,216.0,,param,"[0.7, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
1140,SM,DT3sp_180214,110,618.495,1.267024,1.74148,1.61142,1.03995,1.3219,,916.0,1576.0,2034.0,3530.0,,20.0,36.0,60.0,104.0,,param,"[1.3, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,1.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
1141,SM,DT3sp_180214,125,642.37,1.247822,1.75838,1.40461,1.25532,1.16193,,848.0,1300.0,2550.0,3342.0,,332.0,652.0,1204.0,1664.0,,param,"[0.15, 8, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,8,0.15,0.5,5,0.0035,"[1.0, 0.0]",[1]
1142,SM,DT4sp_180214,102,591.72,1.225336,2.83218,1.77496,1.17038,1.00548,,1196.0,1524.0,2190.0,2622.0,,172.0,348.0,692.0,1032.0,,param,"[0.4, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
1143,SM,DTvec_dchan_180214,171,490.6625,2.285898,3.38065,2.39509,2.20285,2.31435,,1276.0,1738.0,3418.0,5088.0,,140.0,288.0,588.0,792.0,,param,"[0.2, 4, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1144,SM,DTvec_dchan_180214,115,499.305,2.235634,3.0227,1.95161,2.24959,2.36369,,1208.0,1466.0,3552.0,5242.0,,196.0,400.0,812.0,1104.0,,param,"[0.2, 2, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,2,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1145,SM,DTvec_dchan_180214,58,503.92,2.235224,5.29923,3.09744,2.12105,1.91829,,1856.0,2236.0,3380.0,4262.0,,164.0,352.0,788.0,1080.0,,param,"[0.5, 1, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,1,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
1146,SM,DTvec_dchan_180214,2,515.115,2.13966,5.25457,3.00176,2.03934,1.80893,,1822.0,2134.0,3322.0,4064.0,,140.0,328.0,708.0,992.0,,param,"[0.5, 0, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,0,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
1147,SM,DTvec_pct45_180214,57,487.5535,2.110782,3.12752,1.98949,2.14893,2.13328,,1274.0,1498.0,3300.0,4604.0,,200.0,400.0,812.0,1104.0,,param,"[0.2, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1148,SM,DTvec_pct45_180214,0,517.505,2.072552,5.31516,3.01352,2.06013,1.61449,,1854.0,2216.0,3358.0,3586.0,,144.0,328.0,700.0,984.0,,param,"[0.5, 0, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,0,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
